YearStart,YearEnd,LocationAbbr,LocationDesc,Class,Topic,Question,Data_Value,Sample_Size
2018,2018,RI,Rhode Island,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.4,"2,366"
2018,2018,RI,Rhode Island,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.4,184
2018,2018,RI,Rhode Island,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.2,"4,240"
2018,2018,RI,Rhode Island,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.5,72
2018,2018,RI,Rhode Island,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.1,"1,326"
2018,2018,RI,Rhode Island,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.7,"5,141"
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,39.2,"1,561"
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,39.1,"1,025"
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.1,"1,258"
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.0,"1,372"
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.7,"2,275"
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,19.5,420
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.3,154
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.3,701
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,40.2,958
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,43.6,"1,344"
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.7,"2,043"
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.5,"4,616"
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,43.7,80
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.6,53
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.3,"3,327"
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.3,"1,667"
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.2,"5,901"
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.8,"2,974"
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.7,252
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,39.0,924
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.9,995
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.3,"4,173"
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,41.8,"2,555"
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.1,"6,744"
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.0,66
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.7,"2,768"
2018,2018,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.3,"10,082"
2018,2018,SD,South Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.5,738
2018,2018,SD,South Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.0,662
2018,2018,SD,South Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.4,966
2018,2018,SD,South Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.2,992
2018,2018,SD,South Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.6,"1,637"
2018,2018,SD,South Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,12.6,337
